elapsed_seconds,voltage_v,raw_response,query_elapsed_ms
481.61,-3.40E-07,-3.40E-07,11.119
481.86,-3.34E-07,-3.34E-07,9.978
482.125,-3.34E-07,-3.34E-07,10.671
482.375,-3.50E-07,-3.50E-07,10.688
482.625,-3.50E-07,-3.50E-07,9.916
482.875,-3.40E-07,-3.40E-07,10.896
483.141,-3.38E-07,-3.38E-07,10.38
483.391,-3.38E-07,-3.38E-07,10.55
483.641,-3.34E-07,-3.34E-07,10.499
483.907,-3.34E-07,-3.34E-07,10.55
484.172,-3.38E-07,-3.38E-07,10.059
484.438,-3.35E-07,-3.35E-07,10.871
484.688,-3.35E-07,-3.35E-07,14.55
484.938,-3.20E-07,-3.20E-07,9.964
485.188,-3.20E-07,-3.20E-07,10.911
485.438,-3.26E-07,-3.26E-07,10.53
485.704,-3.30E-07,-3.30E-07,10.915
